point_id,seed,intervention,phi_lower,phi_upper,phi_mean,psi_feasible_lower,psi_feasible_upper,phi_psi_sign_agree
oat-novelty_delayed_benefit-0p0600,45,novel_slot,-0.08732208031045126,-0.0816493176764241,-0.0838688165383556,-0.08758934659952701,-0.08205528877718932,True
oat-novelty_delayed_benefit-0p0600,45,provider_balance,-0.11920627813822461,-0.11697881665795218,-0.1180129075697391,-0.12069833373427931,-0.11818435449007268,True
oat-novelty_delayed_benefit-0p0600,46,repeat_cap,0.2646578482791315,0.2808607603020622,0.2724345580492953,0.263380223006736,0.27982529919135435,True
oat-novelty_delayed_benefit-0p0600,46,explore_slot,-0.08812479138027407,-0.08713665653074174,-0.08750407109072769,-0.08810196982196006,-0.08741108253315794,True
oat-novelty_delayed_benefit-0p0600,46,tail_slot,-0.06876119711911662,-0.06607151861939864,-0.0677474001240898,-0.06886618101757122,-0.06539187898301489,True
oat-novelty_delayed_benefit-0p0600,46,diversify,-0.05978852174305101,-0.0589578598995415,-0.059197045165557016,-0.06022292651771455,-0.059709955287858885,True
oat-novelty_delayed_benefit-0p0600,46,novel_slot,-0.08520689918987141,-0.08178298731547781,-0.08331310936175355,-0.08504170916100962,-0.0816618173833625,True
oat-novelty_delayed_benefit-0p0600,46,provider_balance,-0.1196827867659749,-0.11758442154817866,-0.11884238556874943,-0.12051680414846476,-0.1180222267081029,True
oat-exploration_cost-0p0500,42,repeat_cap,0.27230474989694536,0.285993697676158,0.27701281295221025,0.2708542676153477,0.2834921211092479,True
oat-exploration_cost-0p0500,42,explore_slot,-0.03823342657804285,-0.036679851917632435,-0.03731173177565739,-0.038131753310032,-0.03667516863176356,True
oat-exploration_cost-0p0500,42,tail_slot,-0.06930788519165587,-0.06638651589420314,-0.06772888378019949,-0.07045769280590956,-0.06711273492695453,True
oat-exploration_cost-0p0500,42,diversify,-0.060288384451103585,-0.05840863842750645,-0.05946998001947932,-0.061595074398679346,-0.05974095537269081,True
oat-exploration_cost-0p0500,42,novel_slot,-0.08406783191700427,-0.0803964005660939,-0.08306685654123913,-0.08450493680562789,-0.08047977603791436,True
oat-exploration_cost-0p0500,42,provider_balance,-0.11942999907779536,-0.11815732158689095,-0.1187523407464485,-0.12052380737470371,-0.11933201972841107,True
oat-exploration_cost-0p0500,43,repeat_cap,0.26757180258733104,0.28027387551879984,0.27540830066700744,0.2667401521446873,0.27847543281317216,True
oat-exploration_cost-0p0500,43,explore_slot,-0.037868894328059344,-0.03640478184638913,-0.037408987047115885,-0.03806532789373342,-0.03622153328271283,True
oat-exploration_cost-0p0500,43,tail_slot,-0.06770839509071859,-0.06621997138007485,-0.06704171511097112,-0.06824980076951694,-0.06705479160225691,True
oat-exploration_cost-0p0500,43,diversify,-0.059792007992233734,-0.05934003074848283,-0.05952126711118809,-0.060887916449633414,-0.059873170107886856,True
oat-exploration_cost-0p0500,43,novel_slot,-0.08633814173632781,-0.07947074563314993,-0.08238122304385812,-0.08668437992401888,-0.07935220956328859,True
oat-exploration_cost-0p0500,43,provider_balance,-0.11843430815862652,-0.1153103494186791,-0.11753120342749382,-0.12047962901341044,-0.11612461927354441,True
oat-exploration_cost-0p0500,44,repeat_cap,0.2626994912453715,0.2771898778391664,0.2717361738440945,0.26112257992260673,0.275227018739241,True
oat-exploration_cost-0p0500,44,explore_slot,-0.03813290028522,-0.03746781663680429,-0.03771389500478299,-0.03800354970790005,-0.03706431293645532,True
oat-exploration_cost-0p0500,44,tail_slot,-0.06823119251156237,-0.0668195305773225,-0.06762411545857885,-0.06918771113782575,-0.067241571027779,True
oat-exploration_cost-0p0500,44,diversify,-0.059618475905326616,-0.05869834967603495,-0.059112521670923346,-0.06076176879248359,-0.05938342708295532,True
oat-exploration_cost-0p0500,44,novel_slot,-0.08447544703739557,-0.0810050727183086,-0.0821491968558068,-0.08441999527260367,-0.08132909795269873,True
oat-exploration_cost-0p0500,44,provider_balance,-0.11898805478007665,-0.11724701154744882,-0.11833867066273375,-0.12115479344639953,-0.1190126691727203,True
oat-exploration_cost-0p0500,45,repeat_cap,0.2654997860864,0.2837399245893431,0.2734717598341491,0.2646249794287245,0.2817729713252683,True
oat-exploration_cost-0p0500,45,explore_slot,-0.037769778478681466,-0.03711433152192105,-0.03742103843174692,-0.03784808135345142,-0.03726102582159371,True
oat-exploration_cost-0p0500,45,tail_slot,-0.06861757103007238,-0.06719202916019408,-0.06800588238370744,-0.06985460462068789,-0.06818197399028321,True
oat-exploration_cost-0p0500,45,diversify,-0.059905905904939535,-0.059287997047956634,-0.05966927429247339,-0.061164972640296085,-0.06052213022001164,True
oat-exploration_cost-0p0500,45,novel_slot,-0.08431462939076595,-0.0803178528044423,-0.08202127436001072,-0.08438513372086813,-0.0804730904190298,True
oat-exploration_cost-0p0500,45,provider_balance,-0.11964985276329962,-0.11745440613673974,-0.11844836230451775,-0.12165944579296392,-0.11904960065885341,True
oat-exploration_cost-0p0500,46,repeat_cap,0.26380658166675736,0.2804449358486336,0.2717940519976574,0.26181809725222227,0.27852678220993216,True
oat-exploration_cost-0p0500,46,explore_slot,-0.03829585942587304,-0.03701992062598906,-0.037641730167500574,-0.03802746095405903,-0.03688984237635617,True
oat-exploration_cost-0p0500,46,tail_slot,-0.06901180697919004,-0.06580158966644917,-0.0677370326819775,-0.06972595009150669,-0.06566396448420485,True
oat-exploration_cost-0p0500,46,diversify,-0.05995960390543427,-0.05911153993290363,-0.05941291348204875,-0.06085986304780467,-0.05977559086594278,True
oat-exploration_cost-0p0500,46,novel_slot,-0.08208770045145554,-0.07975893689529323,-0.08114084171422906,-0.08193801236828897,-0.07960161525033264,True
oat-exploration_cost-0p0500,46,provider_balance,-0.12018338061930332,-0.11816833909000027,-0.11928490580580148,-0.12202170903103848,-0.11873679103899046,True
oat-exploration_cost-0p1500,42,repeat_cap,0.27230474989694536,0.285993697676158,0.27701281295221025,0.2734956533828593,0.28640027943422947,True
oat-exploration_cost-0p1500,42,explore_slot,-0.13823342657804288,-0.13667985191763243,-0.13731173177565742,-0.13762717361504798,-0.13604063893946977,True
oat-exploration_cost-0p1500,42,tail_slot,-0.06930788519165589,-0.06638651589420312,-0.06772888378019949,-0.06906210709883014,-0.06604250816454567,True
oat-exploration_cost-0p1500,42,diversify,-0.060288384451103565,-0.05840863842750645,-0.05946998001947931,-0.06109946627320755,-0.059479970086550524,True
oat-exploration_cost-0p1500,42,novel_slot,-0.08406783191700429,-0.08039640056609391,-0.08306685654123913,-0.08442007519762065,-0.08040948382434461,True
oat-exploration_cost-0p1500,42,provider_balance,-0.11942999907779536,-0.11815732158689095,-0.1187523407464485,-0.1195235641539279,-0.11831736575063553,True
oat-exploration_cost-0p1500,43,repeat_cap,0.267571802587331,0.28027387551879984,0.27540830066700744,0.269520148190873,0.2821013287904239,True
oat-exploration_cost-0p1500,43,explore_slot,-0.1378688943280594,-0.13640478184638916,-0.1374089870471159,-0.13734501030885632,-0.13594465025418973,True
oat-exploration_cost-0p1500,43,tail_slot,-0.0677083950907186,-0.06621997138007484,-0.06704171511097112,-0.06700391917474627,-0.06595299102003829,True
oat-exploration_cost-0p1500,43,diversify,-0.059792007992233734,-0.05934003074848282,-0.059521267111188075,-0.060724757030586704,-0.05963566161083623,True
oat-exploration_cost-0p1500,43,novel_slot,-0.0863381417363278,-0.07947074563314993,-0.08238122304385812,-0.08675831596718901,-0.07884911607839405,True
oat-exploration_cost-0p1500,43,provider_balance,-0.11843430815862652,-0.1153103494186791,-0.11753120342749382,-0.1191137642619179,-0.11559912585276239,True
oat-exploration_cost-0p1500,44,repeat_cap,0.2626994912453715,0.2771898778391664,0.2717361738440945,0.2645142044308646,0.27818717833241247,True
oat-exploration_cost-0p1500,44,explore_slot,-0.13813290028522004,-0.1374678166368043,-0.13771389500478304,-0.13708776882485477,-0.13643847901621614,True
oat-exploration_cost-0p1500,44,tail_slot,-0.06823119251156237,-0.0668195305773225,-0.06762411545857885,-0.06772301029727743,-0.0654582223828464,True
oat-exploration_cost-0p1500,44,diversify,-0.05961847590532661,-0.05869834967603495,-0.059112521670923346,-0.06032429086509578,-0.05920970525820976,True
oat-exploration_cost-0p1500,44,novel_slot,-0.08447544703739555,-0.0810050727183086,-0.08214919685580678,-0.08430960065007528,-0.08057258305561851,True
oat-exploration_cost-0p1500,44,provider_balance,-0.11898805478007665,-0.11724701154744882,-0.11833867066273375,-0.1196285112571686,-0.11781672324955131,True
oat-exploration_cost-0p1500,45,repeat_cap,0.26549978608639996,0.28373992458934305,0.27347175983414906,0.26770138333698645,0.28495357587706,True
oat-exploration_cost-0p1500,45,explore_slot,-0.1377697784786815,-0.1371143315219211,-0.13742103843174694,-0.13697282475477812,-0.13646723756374812,True
oat-exploration_cost-0p1500,45,tail_slot,-0.06861757103007238,-0.06719202916019408,-0.06800588238370744,-0.06828097247636786,-0.06691961258241838,True
oat-exploration_cost-0p1500,45,diversify,-0.05990590590493953,-0.05928799704795662,-0.05966927429247337,-0.06100340311549104,-0.060335756643278504,True
oat-exploration_cost-0p1500,45,novel_slot,-0.08431462939076596,-0.08031785280444229,-0.08202127436001073,-0.08425568959980426,-0.08039133010502564,True
oat-exploration_cost-0p1500,45,provider_balance,-0.11964985276329962,-0.11745440613673974,-0.11844836230451775,-0.12036089882818721,-0.11813106694235713,True
oat-exploration_cost-0p1500,46,repeat_cap,0.26380658166675736,0.2804449358486336,0.2717940519976574,0.26490085176997824,0.2817351890422991,True
oat-exploration_cost-0p1500,46,explore_slot,-0.13829585942587308,-0.13701992062598903,-0.13764173016750061,-0.13689323717503973,-0.13590207951986105,True
oat-exploration_cost-0p1500,46,tail_slot,-0.06901180697919004,-0.06580158966644917,-0.0677370326819775,-0.06818201713059574,-0.06406555033505243,True
oat-exploration_cost-0p1500,46,diversify,-0.059959603905434256,-0.05911153993290362,-0.059412913482048746,-0.060190987421319744,-0.05967187200823651,True
oat-exploration_cost-0p1500,46,novel_slot,-0.08208770045145554,-0.07975893689529323,-0.08114084171422906,-0.08165190544412286,-0.07913055137112389,True
oat-exploration_cost-0p1500,46,provider_balance,-0.12018338061930332,-0.11816833909000027,-0.11928490580580148,-0.12057657678522496,-0.11780355618616865,True
